age,education_num,occupation,sex,hours_per_week,income,marital_status_Married,marital_status_Never-married,marital_status_Separated,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,workclass_Government,workclass_Not-working,workclass_Private,workclass_Self-employed,workclass_Unknown,capital_net_log
47,10,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
56,9,0.27064732142857145,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
36,14,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
18,9,0.13383499059392637,1,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
34,8,0.1111111111111111,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
25,9,0.13383499059392637,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
47,9,0.13383499059392637,0,35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-7.316548177182976
62,9,0.22531017369727047,1,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
25,9,0.0410958904109589,1,40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
73,10,0.44848935116394256,0,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0
35,13,0.27064732142857145,1,52,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,16,0.44848935116394256,1,45,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
56,13,0.44848935116394256,0,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
34,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
23,10,0.13383499059392637,0,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
38,9,0.27064732142857145,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
67,10,0.10297356828193832,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-7.80710329012598
24,10,0.0410958904109589,0,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
41,14,0.44848935116394256,1,38,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,14,0.44848935116394256,1,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
41,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
35,11,0.3048245614035088,1,35,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
32,16,0.44848935116394256,1,65,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,10,0.3048245614035088,0,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
36,13,0.3048245614035088,1,42,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
27,10,0.13383499059392637,0,44,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
27,14,0.44848935116394256,1,52,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
37,9,0.27064732142857145,1,44,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
55,9,0.4852204408817635,1,60,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10.436935354338399
41,9,0.22531017369727047,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
35,10,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,13,0.27064732142857145,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
35,14,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
20,10,0.10297356828193832,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
19,10,0.10297356828193832,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
48,10,0.4852204408817635,1,65,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
50,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
68,13,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.906084178383393
39,9,0.2029262086513995,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,12,0.44848935116394256,0,36,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
42,12,0.4852204408817635,0,31,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
60,9,0.0410958904109589,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
24,9,0.10297356828193832,0,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0
52,10,0.10297356828193832,1,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
43,13,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
37,9,0.2029262086513995,1,52,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
39,15,0.44848935116394256,1,55,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
23,13,0.4852204408817635,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
66,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-7.509883061154913
43,10,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
64,9,0.3048245614035088,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,4,0.0410958904109589,1,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
36,10,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
25,9,0.44848935116394256,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
35,10,0.27064732142857145,1,43,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
57,9,0.4852204408817635,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,9,0.27064732142857145,1,24,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
52,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,14,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
58,13,0.11627906976744186,1,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
32,9,0.32608695652173914,1,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
25,10,0.3048245614035088,0,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7.684783943522785
47,12,0.11627906976744186,1,45,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.261128538808288
37,11,0.13383499059392637,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,6,0.22531017369727047,1,44,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
20,9,0.22531017369727047,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
59,9,0.0410958904109589,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
33,9,0.22531017369727047,1,50,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0
39,9,0.22531017369727047,1,42,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-7.7226775164680035
46,10,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,10,0.11627906976744186,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,9,0.2029262086513995,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
52,9,0.27064732142857145,1,55,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.94754601503218
59,10,0.2029262086513995,1,35,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
70,13,0.27064732142857145,1,70,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,9,0.061481481481481484,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,10,0.10297356828193832,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0
24,13,0.27064732142857145,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
42,10,0.12461851475076297,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
51,10,0.44848935116394256,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
42,14,0.10297356828193832,1,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
19,10,0.13383499059392637,0,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
28,13,0.2029262086513995,1,55,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
50,9,0.12461851475076297,0,48,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
29,9,0.27064732142857145,1,40,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0
56,10,0.4852204408817635,0,50,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.94754601503218
40,10,0.2029262086513995,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
51,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
54,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
31,14,0.44848935116394256,0,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.552865680310473
48,14,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
51,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
56,6,0.10297356828193832,0,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
41,9,0.061481481481481484,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
36,9,0.22531017369727047,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
39,13,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,9,0.13383499059392637,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
34,9,0.061481481481481484,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.80954132465341
47,14,0.4852204408817635,1,45,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,9,0.061481481481481484,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
50,9,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.551186867296149
22,10,0.27064732142857145,1,65,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
57,3,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,9,0.13383499059392637,1,70,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
48,15,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11.512925464970229
26,7,0.11627906976744186,1,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
50,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
55,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
20,10,0.32608695652173914,1,25,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
36,13,0.13383499059392637,1,50,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
81,9,0.13383499059392637,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
36,14,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
33,14,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8.94754601503218
29,10,0.13383499059392637,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
51,13,0.4852204408817635,1,25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
36,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,14,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
33,9,0.0410958904109589,1,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
26,11,0.0410958904109589,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
68,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,9,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
17,6,0.27064732142857145,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
41,15,0.44848935116394256,1,65,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11.512925464970229
41,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20,10,0.27064732142857145,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
62,10,0.0410958904109589,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,12,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
84,11,0.13383499059392637,0,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
48,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8.552367266423891
48,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.365180126021013
30,10,0.13383499059392637,0,45,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
60,10,0.12461851475076297,1,50,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
30,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,13,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
49,9,0.4852204408817635,0,30,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.552865680310473
34,8,0.0410958904109589,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
30,11,0.3048245614035088,0,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
41,10,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
18,6,0.11627906976744186,1,36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
37,9,0.11627906976744186,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
60,9,0.27064732142857145,1,65,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
28,13,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
36,10,0.44848935116394256,1,20,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,9,0.44848935116394256,1,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
54,10,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
41,10,0.13383499059392637,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
25,10,0.0410958904109589,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
30,15,0.44848935116394256,1,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
51,11,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20,10,0.2029262086513995,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
19,8,0.10297356828193832,0,40,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.617470759403409
41,13,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
47,14,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8.94754601503218
37,9,0.2029262086513995,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,9,0.12461851475076297,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
37,13,0.44848935116394256,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,13,0.3048245614035088,1,24,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,14,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
45,14,0.3048245614035088,1,18,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
25,13,0.4852204408817635,0,30,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
33,9,0.0410958904109589,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
36,9,0.2029262086513995,1,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
20,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,10,0.11627906976744186,1,35,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
56,13,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
44,12,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
49,6,0.10297356828193832,1,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7.685703061234547
46,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
30,9,0.10297356828193832,0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
35,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.543273346705446
43,9,0.22531017369727047,0,42,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0
41,11,0.44848935116394256,1,35,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
69,10,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.906084178383393
46,10,0.13383499059392637,0,36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
59,9,0.27064732142857145,0,30,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-7.47477218239787
25,13,0.0410958904109589,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
36,7,0.32608695652173914,1,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.514215624322715
41,10,0.22531017369727047,1,56,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
39,5,0.0410958904109589,0,34,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.13505390861157
32,3,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,7,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,9,0.22531017369727047,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.303843225277705
40,6,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
49,9,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
35,13,0.44848935116394256,1,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
58,10,0.13383499059392637,0,37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
30,11,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
46,10,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
22,10,0.13383499059392637,1,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
76,9,0.10297356828193832,1,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
62,13,0.13383499059392637,0,30,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
31,6,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,9,0.22531017369727047,1,44,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0
58,9,0.4852204408817635,1,50,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
45,13,0.27064732142857145,1,55,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,9,0.12461851475076297,1,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
54,9,0.10297356828193832,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
31,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
56,13,0.3048245614035088,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
37,10,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
39,10,0.13383499059392637,0,44,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7.697575346802343
28,5,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
47,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
71,15,0.44848935116394256,1,12,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
56,5,0.27064732142857145,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
21,9,0.27064732142857145,1,55,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
29,16,0.44848935116394256,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
40,14,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,9,0.27064732142857145,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,9,0.4852204408817635,1,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
69,13,0.4852204408817635,0,15,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.760893195851024
33,9,0.13383499059392637,1,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
50,10,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
56,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.589841512182657
47,9,0.0410958904109589,0,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
44,11,0.13383499059392637,1,51,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
19,2,0.061481481481481484,1,52,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
58,9,0.4852204408817635,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
49,6,0.2029262086513995,1,42,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,13,0.4852204408817635,1,65,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
40,6,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
29,9,0.12461851475076297,1,30,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.543273346705446
29,11,0.13383499059392637,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
65,14,0.44848935116394256,1,35,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8.781862489558945
39,10,0.44848935116394256,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
36,13,0.0410958904109589,1,45,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
39,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
24,10,0.061481481481481484,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
44,10,0.2029262086513995,1,50,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.513163545234075
35,9,0.22531017369727047,1,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
32,13,0.4852204408817635,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
27,9,0.3048245614035088,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
48,10,0.4852204408817635,1,50,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
22,10,0.0410958904109589,0,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
25,10,0.10297356828193832,1,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0
44,9,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,13,0.27064732142857145,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
35,14,0.27064732142857145,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
42,10,0.2029262086513995,1,65,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
49,9,0.22531017369727047,1,60,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
44,9,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
49,13,0.4852204408817635,0,40,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
42,9,0.22531017369727047,1,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
24,7,0.22531017369727047,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,14,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
66,12,0.22531017369727047,1,30,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7.736743682453495
41,13,0.13383499059392637,0,40,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
50,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
45,14,0.4852204408817635,1,40,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
75,6,0.10297356828193832,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0
33,9,0.4852204408817635,1,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.386400901166214
33,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
25,10,0.13383499059392637,0,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
28,10,0.22531017369727047,1,63,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
